wallet_address,final_score,score_wallet_longevity,score_tx_frequency,score_time_consistency,score_repayment_efficiency,score_collateral_health,score_liquidation_penalty,score_asset_diversity,score_tx_value_volatility,score_borrow_activity,score_healthy_usage,raw_score,normalized_score
0x6361c73de2e382899c040923a1af481ea927cf20,59.52368525820515,0.0,0.8,1.0,1.0,0.0,0.0,0.6666666666666666,-0.002390272301279827,0.5,0.0,3.9642763943653865,59.52368525820515
0x57ef012861c4937a76b5d6061be800199a2b9100,68.63863089519683,0.8509299530695079,0.24147634163491483,0.5526112735036375,1.0,0.023625558352206647,0.0,1.0,-0.02074580942050497,0.5,0.5,4.647897317139762,68.63863089519683
0x2577a8539cb2194acd72f035dbb691ce5f406d3f,58.65034395986254,0.41122479071537293,0.047968964524109974,0.0,0.9494266802096163,0.5234463278327578,0.0,1.0,-0.033290966292166824,0.5,0.5,3.8987757969896903,58.65034395986254
0x6d26fcf5f2f07b6ce22e9f839692018f7cb84c81,45.944253372130035,0.2866225266362253,0.009558655628189538,0.0,1.0,1.0,0.0,0.6666666666666666,-0.017028846021328686,0.0,0.0,2.9458190029097526,45.944253372130035
0x42b9df65b219b3dd36ff330a4dd8f327a6ada990,65.03605032669445,0.8742489852866565,0.11971135912986997,0.16705317658564822,0.56393319069067,0.7998505281417618,0.0,1.0,-0.14709346533252293,0.5,0.5,4.377703774502084,65.03605032669445
0xa218a8346454c982912cf6d14c714663c2d510d8,56.81859075088852,0.2209664193302892,0.037196503012098765,0.0,0.783858919686835,0.7867647252905582,0.0,1.0,-0.06739226100314209,0.5,0.5,3.761394306316639,56.81859075088852
0xe69f609c75f8640fa034166c63929f2875c01343,49.03026397341213,0.21556297564687973,0.02033541071086559,0.0,1.0,1.0,0.0,1.0,-0.05862858835183564,0.0,0.0,3.1772697980059097,49.03026397341213
0xc0dd6706c461eee71634baa5cc8006918764649d,43.61965215117122,0.20973205225773717,0.010450385614995821,0.0,1.0,1.0,0.0,0.6666666666666666,-0.11537519320155751,0.0,0.0,2.771473911337842,43.61965215117122
0x12e8123822485229efaa08cd244e27e533eb1f4b,73.18252992764643,1.4554794520547947e-05,1.0,0.9995919638458994,1.0,1.0,0.0,1.0,-0.010916774066937269,0.0,0.0,4.988689744573482,73.18252992764643
0xdf0635793e91d4f8e7426dbd9ed08471186f428d,55.45568706133314,0.3154482179096905,0.07990369899401636,0.36524964284391537,1.0,1.0,0.0,1.0,-0.10142503014763607,0.0,0.0,3.659176529599986,55.45568706133314
0x0759d524faa4a6f27423496c8eed65daf27bfa96,47.296598054209355,0.023614123541349567,0.06961239165027293,0.3039522846924603,1.0,1.0,0.0,0.6666666666666666,-0.01660061248504765,0.0,0.0,3.047244854065702,47.296598054209355
0x505e20c0fb8252ca7ac21d54d5432eccd4f2d076,51.43238792359212,0.37865141425672244,0.030389030337192792,0.0,1.0,1.0,0.0,1.0,-0.05161135032450683,0.0,0.0,3.3574290942694085,51.43238792359212
0x0006e4548aed4502ec8c844567840ce6ef1013f5,71.5136580406446,0.8864454591577879,0.20336724695281094,0.6016183690658068,1.0,0.21305845941271315,0.0,1.0,-0.04096518154077341,0.5,0.5,4.863524353048345,71.5136580406446
0x2346c6d59c3278729fbb3d472b6b901d2defe1bd,62.21417166048613,0.021551084474885844,0.40680659471628156,0.8117267433614418,1.0,1.0,0.0,1.0,-0.07402154801615023,0.0,0.0,4.166062874536459,62.21417166048613
0x7e5ce10826ee167de897d262fcc9976f609ecd2b,48.10172578897379,0.40085134449518006,0.027339072851034964,0.053411722721560806,1.0,1.0,0.0,0.6666666666666666,-0.04063937256140823,0.0,0.0,3.107629434173034,48.10172578897379
0x23732c68e444c09fca1c139d9e90a58217560224,59.51127906276743,0.10027625570776257,0.22950297124382413,0.8054005956646826,0.5423050441784782,0.32262834713063454,0.0,1.0,-0.036767284217824645,0.5,0.5,3.9633459297075575,59.51127906276743
0xd459cdb197400fd7fbd9cd3a42a6442611294261,53.46105666175056,0.006423959918822933,0.17059421677707245,1.0,1.0,1.0,0.0,0.3333333333333333,-0.000772260397937167,0.0,0.0,3.509579249631292,53.46105666175056
0xf859a1ad94bcf445a406b892ef0d3082f4174088,75.70906389232239,0.9151206557584982,1.0,0.9806233595684524,1.0,1.0,0.0,0.3333333333333333,-0.050897556736104334,0.0,0.0,5.17817979192418,75.70906389232239
0xb6d94226eab23ac1602113bae51e0f37d92a50bf,50.02215104883339,0.2767262493658042,0.01584078725412489,0.0,1.0,1.0,0.0,1.0,-0.040905707957424556,0.0,0.0,3.2516613286625047,50.02215104883339
0x26a140783eba5095d7cef24bc4a915f7ee9d8db8,64.44450910587406,4.8515981735159814e-06,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-1.9909523894028245e-09,0.0,0.0,4.333338182940555,64.44450910587406
0xc801563cbb782aa5ab74911be68bca6cbd8f36c5,37.24765965917565,0.08911031836631152,0.03689439442200028,0.0,1.0,1.0,0.0,0.3333333333333333,-0.16576357168347153,0.0,0.0,2.293574474438174,37.24765965917565
0xca125321e0a8a60d882f1b38fb7077aaa8eaf53b,62.52282668721626,0.2938897450532724,0.014915667244670352,0.0,0.9435103697616541,1.0,0.0,1.0,-0.0631037805183777,0.5,0.5,4.189212001541219,62.52282668721626
0xaf7053f1eee4ea61ddba795e96b61009d21b2768,56.418502785493565,0.4021760527650939,0.0027249021999800676,1.0,1.0,1.0,0.0,0.3333333333333333,-0.006846579386390247,0.0,0.0,3.731387708912017,56.418502785493565
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,55.56252122576398,0.7194448566717402,0.009901089159475369,0.0,0.952856550152733,0.5392211915261222,-0.5,1.0,-0.05423459557777156,0.5,0.5,3.667189091932299,55.56252122576398
0xe0ad79cdd7d049c9c12afcbffa33c58e118c48b0,51.13624248258147,0.2551656836631152,0.025768913638224884,0.0,0.14277460710888598,1.0,0.0,1.0,-0.08849101821661559,0.5,0.5,3.3352181861936105,51.13624248258147
0x8662f71896d5770e2991a2e6fc1836c5c5ba3a67,66.46236643412345,0.20399486301369862,0.0859543535376428,0.5477204106183863,0.6630572659621509,1.0,0.0,1.0,-0.01604941057261976,0.5,0.5,4.484677482559259,66.46236643412345
0xb36d37110417c0ca0b79b5d262868cc9444f7550,45.434661477495204,0.4143603183663115,0.01719104691133961,0.0,0.0,1.0,0.0,1.0,-0.023951754465510896,0.5,0.0,2.9075996108121402,45.434661477495204
0x0be0ecc301a1c0175f07a66243cff628c24db852,65.00618702935151,1.5164733003551496,0.05275397857731121,0.0,0.672038180067641,0.6659695521913415,-0.5,1.0,-0.03177098399007893,0.5,0.5,4.375464027201364,65.00618702935151
0xb819706e897eacf235cdb5048962bd65873202c4,73.20243912751617,2.0,0.0017864766760751806,0.0,0.583212228955816,1.0,-0.5,1.0,-0.09481577106817811,0.5,0.5,4.9901829345637125,73.20243912751617
0x38b7334d117b971dd45b417b847f8434f05f3014,56.58204512701317,0.0001379058853373922,1.0,0.9952403576289682,0.005477866251597627,0.6646888258812125,0.0,0.6666666666666666,-0.0885582377877941,0.5,0.0,3.743653384525988,56.58204512701317
0x8183866223445441b6fb9206b9f0b583410977e6,45.96888374074404,0.3185070712836124,0.0068814196591765854,0.0,1.0,1.0,0.0,0.6666666666666666,-0.04438887705365206,0.0,0.0,2.9476662805558034,45.96888374074404
0xe35d276812001e33e3a8f6f445e2d1e90ff86f1c,68.63406052198258,1.915271435819381e-05,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,-0.01913128023233204,0.0,0.0,4.647554539148693,68.63406052198258
0x361622264aed52ff036ff8314adff6657c4153e8,52.22069500081835,0.4075582508878742,0.03226700699312996,0.0,1.0,1.0,0.0,1.0,-0.02327313281962764,0.0,0.0,3.416552125061376,52.22069500081835
0xe9e9b34920131985d5e948c56cc8e34a9e1fcf22,50.81395454616098,0.34038191273465246,0.019317543675945223,0.0,1.0,1.0,0.0,1.0,-0.0486528654485239,0.0,0.0,3.3110465909620737,50.81395454616098
0x72a38f45f57d8c25425a1712e7bf121159bf48dc,41.47159921769201,0.2999701293759513,0.012786661279693625,0.0,1.0,1.0,0.0,0.3333333333333333,-0.03572018266207842,0.0,0.0,2.6103699413269004,41.47159921769201
0xaf0f557a9a7e84bdd02adbc14962df2789d95d4e,52.07956968109141,0.06663536910197869,0.016446076996763606,1.0,1.0,1.0,0.0,0.3333333333333333,-0.010447053350220383,0.0,0.0,3.4059677260818555,52.07956968109141
0x07326cbe4792e8e3c1f61c66fefee8253eb2db0c,85.63712475399728,0.2787332572298326,0.8315506524816693,0.8352141316484789,1.0,1.0,0.0,1.0,-0.02271368481018542,0.5,0.5,5.922784356549796,85.63712475399728
0x8fdd427fdb9dbdc5d2798cc6711b616467a802f2,39.132839991232906,0.33436120624048704,0.032775644737048,0.0,0.0,0.9390521540892068,0.0,0.6666666666666666,-0.03789267239094007,0.5,0.0,2.4349629993424684,39.132839991232906
0x68f5924cafc5896405a6501939b938109707941d,60.52022667161583,0.022847761288685944,0.28778935418103696,0.7505616613822751,1.0,1.0,0.0,1.0,-0.02218177648081125,0.0,0.0,4.039017000371187,60.52022667161583
0x2eeeedef8f6d93facfb10521103eb377cbf930a4,44.741437872368145,0.21123458904109588,0.020752101555596987,0.0,1.0,1.0,0.0,0.6666666666666666,-0.04304551683574817,0.0,0.0,2.855607840427611,44.741437872368145
0xc8315afc044408ff3b56b84fe991c84fe0816e12,46.40545160329167,0.17060866945712835,0.12204489885815237,0.5550424979249339,0.0,1.0,0.0,0.6666666666666666,-0.03395386266000612,0.5,0.0,2.980408870246875,46.40545160329167
0xd5e753930dd28c5002729c45f2150b1dcda62aef,51.87284015684869,1.7440385591070524e-06,1.0,1.0,0.0,0.5658673416563776,0.0,0.3333333333333333,-0.00873940726461832,0.5,0.0,3.390463011763652,51.87284015684869
0x65c0783de9b033d1d5d0d300349a0144af4b7535,55.067823515441916,0.007424403855910705,0.36901629821983806,0.9281940836276455,1.0,1.0,0.0,0.3333333333333333,-0.007881355378584256,0.0,0.0,3.6300867636581438,55.067823515441916
0x14559df3fbe66cab6f893d8dd53f7bfe68de9c65,63.604435681789674,0.5131969495180111,0.1366668028078533,0.21848107343088619,0.6707564763155369,0.7447029515527618,0.0,1.0,-0.013471577490824147,0.5,0.5,4.270332676134226,63.604435681789674
0xc09544da6f50441c024ec150ecedc72de558ce94,48.98207941127718,0.15178427828513447,0.03971028704930297,0.0,1.0,1.0,0.0,1.0,-0.017838609488649623,0.0,0.0,3.173655955845788,48.98207941127718
0x3b2e298b401d1e11ce6ee82b54792ca435ce81ec,50.61236135277244,0.29198094241501776,0.016889824412942307,0.0,1.0,1.0,0.0,1.0,-0.01294366537002688,0.0,0.0,3.295927101457933,50.61236135277244
0x82990656227e21064f63c9976013ab3181b7db7c,47.28880999609783,0.38715747082699137,0.004245909585386601,0.0,1.0,1.0,0.0,0.6666666666666666,-0.011409297371707355,0.0,0.0,3.0466607497073372,47.28880999609783
0xb46eff5b2676832de163cc6f4761d7a4ee055c38,53.49304401377108,0.00631839802130898,0.17344434574444062,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0011177760662521277,0.0,0.0,3.511978301032831,53.49304401377108
0xf157eba689047d5d6b0ac629bf46a62a59ad501f,55.144825823386675,0.151406265854896,0.13752348815057885,0.6942189749917328,1.0,1.0,0.0,0.6666666666666666,-0.013953458909872693,0.0,0.0,3.6358619367540013,55.144825823386675
0xe41b78ae5c2b19caf9949f38f3d49aa3f50a8afd,39.00948736879441,0.05507347158802638,0.03979739716270813,0.0,1.0,1.0,0.0,0.3333333333333333,-0.002492649424487333,0.0,0.0,2.425711552659581,39.00948736879441
0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1,61.585409720169906,0.2146429477422628,0.19401446008113482,0.6783162878339947,0.05657851608108405,1.0,0.0,1.0,-0.024646482725733863,0.5,0.5,4.118905729012742,61.585409720169906
0x12ba97026177dcb7cc3107fe8d061f856d10909d,60.942454521214174,6.0565702688990364e-06,1.0,1.0,0.0,0.9477491146143354,0.0,0.6666666666666666,-0.043737748760206946,0.5,0.0,4.070684089091063,60.942454521214174
0xead12c6ee973e03d2d630d81efa57f393cb9117f,52.206743059869844,0.010821251902587519,0.1012720543634014,1.0,1.0,1.0,0.0,0.3333333333333333,-0.02992091010908409,0.0,0.0,3.4155057294902385,52.206743059869844
0x15c423e2c5e4980d556acd3a02ccb160d0a1d03a,48.3074400713347,0.15315141425672246,0.028622403946512713,0.0,1.0,1.0,0.0,1.0,-0.058715812853132134,0.0,0.0,3.123058005350103,48.3074400713347
0x933c69a50bab41cd9c66c911dd8110c957c2611e,52.94389359806001,0.12909265601217657,0.00848917703618659,1.0,1.0,1.0,0.0,0.3333333333333333,-0.00012314652719545475,0.0,0.0,3.470792019854501,52.94389359806001
0xf3061977e324ac93e7621f397dffc7bc78489fd4,49.19419112350686,0.1946332445459158,0.050674866576061,0.002979065742394149,1.0,1.0,0.0,1.0,-0.05872284260135653,0.0,0.0,3.1895643342630144,49.19419112350686
0xfaf95953a36ed1e8f8426ab5b7eb53da246e3476,48.67912667035553,0.22955213089802132,0.07399757651306313,0.35515681241236774,0.0,1.0,0.0,1.0,-0.00777201954678792,0.5,0.0,3.1509345002766644,48.67912667035553
0xa06dd7ae30effce6d0aa7fd0fe1a0cd4a1329e4d,44.214203411533504,0.12301430111618467,0.026725927010482865,0.0,1.0,1.0,0.0,0.6666666666666666,-0.000341638928321019,0.0,0.0,2.8160652558650128,44.214203411533504
0x0b013cca6335dd62353ca60ecec9c39b5227d270,55.237727888629415,0.7694768201420599,0.08189161386109522,0.0,0.05688314519919858,0.7654222734226349,0.0,1.0,-0.030844260977781496,0.5,0.5,3.6428295916472067,55.237727888629415
0x8242d744f0d94f3a3e11258d727ec093e2b4589a,51.0054880122133,0.34250529553526127,0.014398337525287588,0.0,1.0,1.0,0.0,1.0,-0.0314920321445518,0.0,0.0,3.325411600915997,51.0054880122133
0xff19ad332cc5bb32703a3058c6f93ce177cfbb08,62.99841045662814,0.48826531582952815,0.06060033374605102,0.07797275683366411,0.7860747209396175,0.8450272597269486,0.0,1.0,-0.03305960282869815,0.5,0.5,4.2248807842471106,62.99841045662814
0xa53a13a80d72a855481de5211e7654fabdfe3526,57.05912057070367,0.8326333079654997,0.03685287534536241,0.0,0.5362367539116588,0.3858090402847958,0.0,1.0,-0.012097934704541888,0.5,0.5,3.779434042802775,57.05912057070367
0x1c49f9aa2dec3ad25d4b3efc29a785cf17691370,44.7122358177004,0.17923443049213597,0.018342855353458223,0.0,1.0,1.0,0.0,0.6666666666666666,-0.010826266184730537,0.0,0.0,2.8534176863275302,44.7122358177004
0x1bcfe4f499db23909a5ddc33d6e2d879531176ec,63.726857323891174,0.0073093924403855905,0.29985814002923966,0.7805672805605158,1.0,0.5283790338860404,0.0,0.6666666666666666,-0.003266214291010143,0.5,0.5,4.279514299291838,63.726857323891174
0xe2c567cd62bc1fa94d75f0bd7611b231ad02fa73,42.951150453854076,0.051308124048706244,0.03203850553721046,0.0,1.0,1.0,0.0,0.6666666666666666,-0.02867701221352718,0.0,0.0,2.721336284039056,42.951150453854076
0x956e4eb19ff4280ce887048fb154d97414eff018,59.847890877865716,0.0016274416539827498,0.6733823042300723,1.0,1.0,1.0,0.0,0.3333333333333333,-0.01975126337745932,0.0,0.0,3.988591815839929,59.847890877865716
0xc676b41dbd9c14b49f74c0b31b3f918795d61358,64.4449120575474,3.507102993404363e-05,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-4.7212768588530145e-11,0.0,0.0,4.3333684043160545,64.4449120575474
0xcf27ec0ae6f3c4aff868b2a19f8dad58cdc8730c,46.542982450983466,0.3315483574327752,0.008263428142462649,0.0,1.0,1.0,0.0,0.6666666666666666,-0.015754768418144667,0.0,0.0,2.99072368382376,46.542982450983466
0xa1df7157e5eb60c4f9bcffb6a2f725a4b6492ca7,52.90682015807152,0.8221699644850329,0.05398343841426427,0.0,0.7388298782258889,0.3687290898854561,-0.5,1.0,-0.015700859155278038,0.5,0.5,3.468011511855364,52.90682015807152
0xaeb84158bbd553d4fbb152a403c7bdaf5e10517d,59.65893135423542,0.3209243721461187,0.003414793347200003,1.0,1.0,1.0,0.0,0.6666666666666666,-0.016585980592328752,0.0,0.0,3.9744198515676565,59.65893135423542
0xe6f6f9492098aad009faa3f9b84f35c0b6ee7f3c,50.39621315496222,0.3297137874175545,0.04819456014673797,0.183218305353836,0.11030041774890827,0.6176510331528428,0.0,1.0,-0.009362117197712929,0.5,0.5,3.279715986622167,50.39621315496222
0x815721a8b174a18aec0c434706c289b08230f3ea,40.344528047118,0.1918406582952816,0.014281258476397987,0.0,1.0,1.0,0.0,0.3333333333333333,-0.013615646571162853,0.0,0.0,2.52583960353385,40.344528047118
0xd2a24131a564f00ebda75b34fc6fd5d91bc32693,40.627980851716586,0.21031865169964484,0.007815928844893464,0.0,1.0,1.0,0.0,0.3333333333333333,-0.004369349999127565,0.0,0.0,2.5470985638787442,40.627980851716586
0xb631651cb570ba0c0d696bd5e4860cbd214f20a0,47.819352674469364,0.4122827562151193,0.01993577940937023,0.0,1.0,1.0,0.0,0.6666666666666666,-0.012433751705953025,0.0,0.0,3.0864514505852028,47.819352674469364
0x19360799a15730fac556088793895aa7650ee442,65.7168753445394,0.4005107496194825,0.11355363644547285,0.5653932869394842,0.9341390432629504,0.43208919732434586,0.0,1.0,-0.016920262751279613,0.5,0.5,4.428765650840456,65.7168753445394
0x124e1fafcadc2c017a17b4bbbbfff3867b7dee35,57.193225547903026,0.8085286022323693,0.00745477308240199,0.0,1.0,1.0,0.0,1.0,-0.026491459222044055,0.0,0.0,3.7894919160927274,57.193225547903026
0xcb59db511a5922303cc867e2853d5cad72698deb,52.05392538638246,0.41029464738711313,0.006677459832451405,0.0,1.0,1.0,0.0,1.0,-0.0129277032408802,0.0,0.0,3.404044403978684,52.05392538638246
0x9de91512807a33d1df1d7ad07a99b220ed719269,45.470988417146884,0.23316508117706747,0.021150280412571908,0.0,1.0,1.0,0.0,0.6666666666666666,-0.010657896970289418,0.0,0.0,2.9103241312860164,45.470988417146884
0x5da581400c1a404811ab251680e24eb73f679f18,40.7238905397801,0.2160699200913242,0.017751737200323865,0.0,1.0,1.0,0.0,0.3333333333333333,-0.01286320014147396,0.0,0.0,2.5542917904835076,40.7238905397801
0x7f9095575034fadc9bcaeb29c5157c9c6a8d89ba,48.28425691269635,0.11822326864535769,0.0185393353358605,0.0,1.0,1.0,0.0,1.0,-0.015443335528991598,0.0,0.0,3.1213192684522264,48.28425691269635
0xa6e8e242a6bbdb87765edb408530348b4f51030b,44.460605255120136,0.17218619989852865,0.02227598054092917,0.0,1.0,1.0,0.0,0.6666666666666666,-0.026583452972114164,0.0,0.0,2.83454539413401,44.460605255120136
0x3b1978d47c10425ccd26ceba02736b7c6d3424db,52.57727388971223,0.10018819761542365,0.010938318455089118,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0011643076754293056,0.0,0.0,3.4432955417284172,52.57727388971223
0xc8273dd8a2635a15b0e34f838d0613b7609c30ba,51.3269844791052,0.024778094875697616,0.08845638992477624,0.5736571515162037,1.0,1.0,0.0,0.6666666666666666,-0.004034467050454454,0.0,0.0,3.3495238359328896,51.3269844791052
0x9079a0a7e0ebee7650c8c9da2b6946e5a5b07c19,58.59494216802219,0.26925199771689495,0.02849090421523352,0.0,1.0,1.0,0.0,0.6666666666666666,-0.06978890599713128,0.5,0.5,3.894620662601664,58.59494216802219
0x5632cf9a1b4ac936a3c6d3d66eb75c0344c61c2d,46.005558856450826,0.42518648528665653,0.043816390292229335,0.0,0.0,1.0,0.0,1.0,-0.018585961345073627,0.5,0.0,2.9504169142338124,46.005558856450826
0x639e4bb8d28d477beba288da38696948df14d68e,56.488541300191564,0.5558947552004059,0.0039427981671236465,0.0,0.9974270801967482,0.5146736391582848,0.0,0.6666666666666666,-0.001964341874861779,0.5,0.5,3.7366405975143673,56.488541300191564
0xdb436e011f39ce8678d45d8be564e3bb8c25d482,52.28647962685623,0.07418940258751902,0.014771522248964261,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0008082861555991884,0.0,0.0,3.4214859720142172,52.28647962685623
0x1658a95d08bc44111a93f7afcab8444b7e8dc0c7,60.75236876680302,0.8527963914256722,0.042406820579043034,0.0,0.8168856135635626,0.36188422957357785,0.0,1.0,-0.017545397631628656,0.5,0.5,4.056427657510227,60.75236876680302
0x16d9780142fe199396495c88af48fc4ad642effa,64.44564316965501,8.992897006595637e-05,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-2.457927411681277e-08,0.0,0.0,4.3334232377241255,64.44564316965501
0x7c65eeefff2b7127df173b43b7c93b93ab75c7e7,62.75192419521206,0.21730463597158803,0.0277370854667916,0.0,1.0,1.0,0.0,1.0,-0.038647406797474845,0.5,0.5,4.206394314640905,62.75192419521206
0x48ecafaa76013fb100cbb140b9395804438c0e58,52.748786460360996,0.11659446347031963,0.009399163376551535,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0031679756531298254,0.0,0.0,3.456158984527075,52.748786460360996
0x1e2a4977e37c1cb238f8e16a0187d9bf66c60cb5,53.69616586467368,0.005818334601725013,0.18835121834244387,1.0,1.0,1.0,0.0,0.3333333333333333,-0.00029044642697664813,0.0,0.0,3.527212439850526,53.69616586467368
0x9dafd2b0627955f9398f65324af581d44958d4d8,48.88348906914561,0.19048566717402335,0.02588912290608068,0.0,1.0,1.0,0.0,1.0,-0.05011310989418347,0.0,0.0,3.1662616801859205,48.88348906914561
0x5c10afd2e8c8ae7e282aea60759209f32edfe3d8,53.301004365541395,0.3026534436834094,0.03983035637670741,0.1724415401785715,1.0,1.0,0.0,1.0,-0.01735001282308331,0.0,0.0,3.4975753274156047,53.301004365541395
0x40147f409360888d8411c3b0d6538cd25f42f80f,52.043708350454786,0.04809154616945713,0.022787589467333502,1.0,1.0,1.0,0.0,0.3333333333333333,-0.0009343426860147752,0.0,0.0,3.403278126284109,52.043708350454786
0xb4c6a5e9b481eb4cad2573a01510a924bb2f2341,63.93534499238941,4.819888381532217e-06,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,-0.038187278792508404,0.0,0.0,4.295150874429206,63.93534499238941
0xd8a14744843a2c8c4218e1e04874fec389d5c66c,52.26672106310954,0.07230669710806698,0.015156139815389796,1.0,1.0,1.0,0.0,0.3333333333333333,-0.000792090523574752,0.0,0.0,3.4200040797332156,52.26672106310954
0xa1fb1ccf3bd712972b06a089c6c69fe342a52af1,43.63286684615512,0.103167966768138,0.021244780628890996,0.0,1.0,1.0,0.0,0.6666666666666666,-0.018614400602062292,0.0,0.0,2.7724650134616335,43.63286684615512
